tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_type,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,dog_breed
826476773533745153,2017-01-31 17:06:32,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,10.0,Pilot,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German Shepherd,0.7418600000000001,True,Tibetan Mastiff,0.122812,True,Kelpie,0.10046,True,18430,4188,German Shepherd
826240494070030336,2017-01-31 01:27:39,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,10.0,None,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French Bulldog,0.903048,True,Pug,0.0962421,True,Boston Bull,0.000234364,True,13323,2608,French Bulldog
826204788643753985,2017-01-30 23:05:46,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,10.0,None,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador Retriever,0.782058,True,Golden Retriever,0.156581,True,Soft-Coated Wheaten Terrier,0.00727512,True,4892,925,Labrador Retriever
825829644528148480,2017-01-29 22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10.0,Toby,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great Pyrenees,0.8534069999999999,True,Golden Retriever,0.0535313,True,English Setter,0.045829900000000014,True,12761,2491,Great Pyrenees
825535076884762624,2017-01-29 02:44:34,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,10.0,None,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,0.681495,True,Tibetan Mastiff,0.14794000000000002,True,Black-And-Tan Coonhound,0.0245252,True,56984,17584,Rottweiler
825147591692263424,2017-01-28 01:04:51,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,10.0,Sweet,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy Poodle,0.136545,True,18320,4548,Pekinese
825026590719483904,2017-01-27 17:04:02,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,10.0,Pablo,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo Dog,0.524454,True,Siberian Husky,0.467678,True,Malamute,0.00497584,True,6318,1254,Eskimo Dog
824775126675836928,2017-01-27 00:24:48,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,10.0,Scooter,,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border Terrier,0.610499,True,Malinois,0.0902912,True,Airedale,0.0686247,True,14938,3515,Border Terrier
824663926340194305,2017-01-26 17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,10.0,Wilson,,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English Setter,0.526488,True,Golden Retriever,0.402815,True,Irish Setter,0.034417800000000005,True,10550,1778,English Setter
824325613288833024,2017-01-25 18:38:36,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,10.0,None,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True,11871,10546,Pembroke
823939628516474880,2017-01-24 17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,10.0,Cash,,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,Schipperke,0.23407600000000006,True,Curly-Coated Retriever,0.193093,True,Labrador Retriever,0.0951966,True,10660,2714,Schipperke
823699002998870016,2017-01-24 01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,10.0,Winston,,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,Cairn,0.203999,True,Snorkel,0.17189300000000002,False,Norfolk Terrier,0.107543,True,14028,2527,Cairn
822872901745569793,2017-01-21 18:26:02,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,10.0,None,puppo,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland Terrier,0.196015,True,Labrador Retriever,0.160329,True,Irish Terrier,0.0691262,True,131983,43344,Lakeland Terrier
822859134160621569,2017-01-21 17:31:20,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12.0,10.0,Hobbes,,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,Malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire Bullterrier,0.047745,True,13305,2283,Malinois
822610361945911296,2017-01-21 01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,10.0,None,,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,Cocker Spaniel,0.6644869999999999,True,Norfolk Terrier,0.075089,True,Norwich Terrier,0.0596439,True,14873,2961,Cocker Spaniel
822489057087389700,2017-01-20 17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13.0,10.0,Paisley,,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,0.416769,True,Malamute,0.252706,True,Kuvasz,0.157028,True,18231,6420,Samoyed
822462944365645825,2017-01-20 15:17:01,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14.0,10.0,Gabe,pupper,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese Dog,0.00894488,True,28117,14334,Pomeranian
822244816520155136,2017-01-20 00:50:15,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11.0,10.0,None,,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic Fox,0.0716476,False,35083,9906,Samoyed
821886076407029760,2017-01-19 01:04:45,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13.0,10.0,Jimison,,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,Golden Retriever,0.26623800000000003,True,Cocker Spaniel,0.223325,True,Irish Setter,0.151631,True,11365,2312,Golden Retriever
821765923262631936,2017-01-18 17:07:18,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13.0,10.0,Duchess,doggo,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,Golden Retriever,0.980071,True,Labrador Retriever,0.00875751,True,Saluki,0.00180595,True,8444,1664,Golden Retriever
821522889702862852,2017-01-18 01:01:34,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13.0,10.0,Harlso,,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,0.7635390000000001,True,Black-And-Tan Coonhound,0.136602,True,Miniature Pinscher,0.08765389999999999,True,8068,1767,Doberman
821407182352777218,2017-01-17 17:21:47,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14.0,10.0,Sundance,doggo,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish Setter,0.5054960000000001,True,Vizsla,0.168747,True,Chesapeake Bay Retriever,0.111311,True,11815,4350,Irish Setter
821149554670182400,2017-01-17 00:18:04,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,10.0,Luca,,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German Shepherd,0.515933,True,Malinois,0.203651,True,Irish Setter,0.0910551,True,8683,1987,German Shepherd
821107785811234820,2017-01-16 21:32:06,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11.0,10.0,None,doggo,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,0.85659,True,Papillon,0.0385365,True,Yorkshire Terrier,0.0331458,True,9648,2144,Pomeranian
821044531881721856,2017-01-16 17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,10.0,Flash,,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old English Sheepdog,0.14802,True,Airedale,0.133534,True,Tibetan Mastiff,0.120903,True,12728,2290,Old English Sheepdog
820749716845686786,2017-01-15 21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13.0,10.0,Sunny,,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,Golden Retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador Retriever,0.0239436,True,31694,9923,Golden Retriever
820690176645140481,2017-01-15 17:52:40,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,12.0,10.0,None,,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West Highland White Terrier,0.872064,True,Kuvasz,0.0595259,True,Samoyed,0.0373996,True,12279,3243,West Highland White Terrier
820314633777061888,2017-01-14 17:00:24,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,10.0,None,,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon Setter,0.940724,True,Black-And-Tan Coonhound,0.0420412,True,Rottweiler,0.00941743,True,3366,567,Gordon Setter
819952236453363712,2017-01-13 17:00:21,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13.0,10.0,Oliver,puppo,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American Staffordshire Terrier,0.925505,True,Staffordshire Bullterrier,0.0362215,True,Italian Greyhound,0.020411900000000004,True,5358,1181,American Staffordshire Terrier
819588359383371776,2017-01-12 16:54:26,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,10.0,Jazzy,,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,0.5479350000000001,True,Basenji,0.116442,True,Shetland Sheepdog,0.101681,True,9695,1998,Cardigan
819347104292290561,2017-01-12 00:55:47,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12.0,10.0,Anna,,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,0.909106,True,Black-And-Tan Coonhound,0.0441198,True,Doberman,0.0318349,True,7260,1212,Rottweiler
819227688460238848,2017-01-11 17:01:16,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,10.0,Finn,,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border Terrier,0.4824520000000001,True,German Shepherd,0.181082,True,Norwegian Elkhound,0.0652566,True,23189,6757,Border Terrier
819004803107983360,2017-01-11 02:15:36,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14.0,10.0,Bo,,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,Standard Poodle,0.351308,True,Toy Poodle,0.271929,True,Tibetan Terrier,0.0947592,True,87443,37082,Standard Poodle
818627210458333184,2017-01-10 01:15:10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13.0,10.0,Wafer,,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador Retriever,0.384188,True,Beagle,0.255917,True,Grocery Store,0.0797995,False,22544,7583,Labrador Retriever
818614493328580609,2017-01-10 00:24:38,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,10.0,Bear,,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,0.450722,True,Border Terrier,0.204177,True,Beagle,0.092774,True,9906,2576,Chihuahua
818259473185828864,2017-01-09 00:53:55,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,10.0,Florence,,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,Miniature Schnauzer,0.367368,True,Toy Poodle,0.112479,True,Standard Schnauzer,0.095434,True,11093,2281,Miniature Schnauzer
818145370475810820,2017-01-08 17:20:31,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,10.0,Autumn,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,Golden Retriever,0.621931,True,Labrador Retriever,0.364997,True,Redbone,0.00397148,True,12354,2587,Golden Retriever
817827839487737858,2017-01-07 20:18:46,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,10.0,Buddy,,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,Cocker Spaniel,0.387608,True,Golden Retriever,0.264844,True,Pekinese,0.122123,True,51978,27234,Cocker Spaniel
817777686764523521,2017-01-07 16:59:28,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,10.0,Dido,doggo,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,Curly-Coated Retriever,0.733256,True,Flat-Coated Retriever,0.214145,True,Irish Water Spaniel,0.029769,True,10825,2709,Curly-Coated Retriever
817536400337801217,2017-01-07 01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12.0,10.0,Eugene,,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,Pug,0.971358,True,French Bulldog,0.0285185,True,Boston Bull,8.596979999999999e-05,True,11850,2983,Pug
817415592588222464,2017-01-06 17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,10.0,Strudel,,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,0.806163,True,Black-And-Tan Coonhound,0.0973859,True,Miniature Pinscher,0.0859928,True,5640,954,Doberman
817171292965273600,2017-01-06 00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,10.0,Tebow,,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,Golden Retriever,0.295483,True,Irish Setter,0.144431,True,Chesapeake Bay Retriever,0.07787899999999999,True,8832,2035,Golden Retriever
817120970343411712,2017-01-05 21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,10.0,None,,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,0.568809,True,Afghan Hound,0.229352,True,Golden Retriever,0.15713,True,12307,2611,Saluki
817056546584727552,2017-01-05 17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,10.0,Chloe,,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,Kelpie,0.8644149999999999,True,French Bulldog,0.0974556,True,German Shepherd,0.00852587,True,8656,1656,Kelpie
816816676327063552,2017-01-05 01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,10.0,Timber,,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,Malamute,0.668164,True,Pembroke,0.105033,True,Siberian Husky,0.077875,True,10082,2053,Malamute
816697700272001025,2017-01-04 17:27:59,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12.0,10.0,Binky,,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese Dog,0.047607800000000006,True,9867,2208,Chihuahua
816336735214911488,2017-01-03 17:33:39,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11.0,10.0,Dudley,,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador Retriever,0.91933,True,Kuvasz,0.0494795,True,Golden Retriever,0.0119342,True,8668,1957,Labrador Retriever
816091915477250048,2017-01-03 01:20:49,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,10.0,Comet,,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True,9015,2160,Pomeranian
815990720817401858,2017-01-02 18:38:42,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11.0,10.0,Jack,doggo,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua,0.428756,True,Miniature Pinscher,0.103912,True,Staffordshire Bullterrier,0.0889587,True,4986,1029,Chihuahua
815966073409433600,2017-01-02 17:00:46,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13.0,10.0,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan Mastiff,0.506312,True,Tibetan Terrier,0.29569,True,Otterhound,0.0362507,True,22598,8517,Tibetan Mastiff
815736392542261248,2017-01-02 01:48:06,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,10.0,Akumi,,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border Collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,Collie,0.146351,True,9925,2279,Border Collie
815639385530101762,2017-01-01 19:22:38,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12.0,10.0,Titan,,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German Shepherd,0.8179529999999999,True,Norwegian Elkhound,0.140007,True,Malinois,0.0248209,True,8300,1666,German Shepherd
814986499976527872,2016-12-31 00:08:17,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11.0,10.0,Cooper,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,American Staffordshire Terrier,3.42436e-05,True,7725,1285,Dalmatian
814638523311648768,2016-12-30 01:05:33,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12.0,10.0,Olivia,,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,Golden Retriever,0.650814,True,Kuvasz,0.053281,True,Cocker Spaniel,0.035439599999999995,True,11373,2719,Golden Retriever
814530161257443328,2016-12-29 17:54:58,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12.0,10.0,Alf,,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,Miniature Poodle,0.626913,True,Toy Poodle,0.26558200000000004,True,Soft-Coated Wheaten Terrier,0.0416142,True,8717,1878,Miniature Poodle
814153002265309185,2016-12-28 16:56:16,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12.0,10.0,Oshie,,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,Golden Retriever,0.490068,True,Labrador Retriever,0.291956,True,Chow,0.07247469999999999,True,28997,8748,Golden Retriever
813910438903693312,2016-12-28 00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,10.0,Chubbs,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian Husky,0.6993550000000001,True,Eskimo Dog,0.256433,True,Norwegian Elkhound,0.0131888,True,9380,1881,Siberian Husky
813812741911748608,2016-12-27 18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,10.0,Gary,,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French Bulldog,0.709146,True,Boston Bull,0.247621,True,Boxer,0.0188551,True,36730,14104,French Bulldog
813800681631023104,2016-12-27 17:36:16,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,10.0,Sky,,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,Malamute,0.501159,True,Siberian Husky,0.228792,True,Eskimo Dog,0.200388,True,8392,1777,Malamute
813217897535406080,2016-12-26 03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,10.0,Atlas,,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West Highland White Terrier,0.0356671,True,18815,7359,Samoyed
813202720496779264,2016-12-26 02:00:11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,10.0,None,doggo,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,Cocker Spaniel,0.701852,True,Golden Retriever,0.120345,True,Labrador Retriever,0.0363202,True,9323,1831,Cocker Spaniel
813187593374461952,2016-12-26 01:00:05,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,10.0,None,,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,Golden Retriever,0.888181,True,Labrador Retriever,0.0423119,True,Saluki,0.00970173,True,20046,4400,Golden Retriever
813142292504645637,2016-12-25 22:00:04,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,10.0,None,,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,Beagle,0.848735,True,Ibizan Hound,0.0446025,True,Italian Greyhound,0.0186108,True,8565,2405,Beagle
813127251579564032,2016-12-25 21:00:18,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,10.0,None,doggo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian Elkhound,0.432416,True,Whippet,0.374223,True,Siberian Husky,0.032462599999999994,True,11962,3165,Norwegian Elkhound
813096984823349248,2016-12-25 19:00:02,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,10.0,Rocky,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great Dane,0.128056,True,Boston Bull,0.117003,True,Kelpie,0.08696430000000001,True,10675,3662,Great Dane
813081950185472002,2016-12-25 18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,10.0,Baron,,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman,0.909951,True,Kelpie,0.0426494,True,Miniature Pinscher,0.0230041,True,9990,2811,Doberman
813066809284972545,2016-12-25 17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,10.0,Tyr,,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,Toy Terrier,0.7764,True,Pembroke,0.115034,True,Basenji,0.048873,True,8030,1976,Toy Terrier
813051746834595840,2016-12-25 16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,10.0,Bauer,,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,Golden Retriever,0.914804,True,Labrador Retriever,0.08355,True,Kuvasz,0.000453224,True,21182,7439,Golden Retriever
812781120811126785,2016-12-24 22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,10.0,Swagger,,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,Bull Mastiff,0.989316,True,Boxer,0.00704296,True,French Bulldog,0.00173961,True,7651,1923,Bull Mastiff
812709060537683968,2016-12-24 17:18:34,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10.0,Brandi,,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish Setter,0.326873,True,Golden Retriever,0.18261,True,Leonberg,0.156912,True,6668,1447,Irish Setter
812372279581671427,2016-12-23 19:00:19,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,10.0,Moe,,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,Golden Retriever,0.7848729999999999,True,Cocker Spaniel,0.08778810000000001,True,Labrador Retriever,0.0832747,True,13778,3696,Golden Retriever
811985624773361665,2016-12-22 17:23:53,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10.0,Ted,,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire Bullterrier,0.6105729999999999,True,French Bulldog,0.159935,True,Doormat,0.0586721,False,7344,1419,Staffordshire Bullterrier
811744202451197953,2016-12-22 01:24:33,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,10.0,Halo,,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,0.386082,True,Labrador Retriever,0.202862,True,Golden Retriever,0.170487,True,7626,1614,Pekinese
